Start	Ende	Type	Property	Counter:long
736	154	FIVE	Property	4085
544	154	FOUR	Property	4086
154	703	THREE	Property	4087
894	154	TWO	Property	4088
154	329	ONE	Property	4089
647	155	FIVE	Property	4090
525	155	FOUR	Property	4091
741	155	THREE	Property	4092
299	155	TWO	Property	4093
211	155	ONE	Property	4094
155	850	TEN	Property	4095
803	155	NINE	Property	4096
155	596	EIGHT	Property	4097
691	155	SEVEN	Property	4098
155	286	SIX	Property	4099
155	693	FIVE	Property	4100
155	922	FOUR	Property	4101
342	155	THREE	Property	4102
155	305	TWO	Property	4103
688	155	ONE	Property	4104
155	826	TEN	Property	4105
155	624	NINE	Property	4106
683	155	EIGHT	Property	4107
844	155	SEVEN	Property	4108
155	719	SIX	Property	4109
611	155	FIVE	Property	4110
155	975	FOUR	Property	4111
155	305	THREE	Property	4112
155	760	TWO	Property	4113
155	349	ONE	Property	4114
156	920	NINE	Property	4115
156	619	EIGHT	Property	4116
294	156	SEVEN	Property	4117
879	156	SIX	Property	4118
500	156	FIVE	Property	4119
156	978	FOUR	Property	4120
810	156	THREE	Property	4121
610	156	TWO	Property	4122
156	686	ONE	Property	4123
845	156	TEN	Property	4124
156	851	NINE	Property	4125
156	526	EIGHT	Property	4126
156	998	SEVEN	Property	4127
156	381	SIX	Property	4128
156	762	FIVE	Property	4129
166	156	FOUR	Property	4130
410	156	THREE	Property	4131
156	585	TWO	Property	4132
156	617	ONE	Property	4133
470	156	TEN	Property	4134
298	156	NINE	Property	4135
289	156	EIGHT	Property	4136
594	156	SEVEN	Property	4137
757	156	SIX	Property	4138
668	156	FIVE	Property	4139
156	579	FOUR	Property	4140
156	671	THREE	Property	4141
784	156	TWO	Property	4142
167	156	ONE	Property	4143
156	171	TEN	Property	4144
262	156	NINE	Property	4145
156	378	EIGHT	Property	4146
156	725	SEVEN	Property	4147
488	156	SIX	Property	4148
156	896	FIVE	Property	4149
156	637	FOUR	Property	4150
156	250	THREE	Property	4151
265	156	TWO	Property	4152
498	156	ONE	Property	4153
502	157	EIGHT	Property	4154
724	157	SEVEN	Property	4155
494	157	SIX	Property	4156
157	448	FIVE	Property	4157
157	503	FOUR	Property	4158
157	884	THREE	Property	4159
663	157	TWO	Property	4160
157	790	ONE	Property	4161
158	818	TWO	Property	4162
158	512	ONE	Property	4163
158	886	TEN	Property	4164
158	278	NINE	Property	4165
158	545	EIGHT	Property	4166
409	158	SEVEN	Property	4167
158	280	SIX	Property	4168
771	158	FIVE	Property	4169
158	670	FOUR	Property	4170
695	158	THREE	Property	4171
158	554	TWO	Property	4172
158	916	ONE	Property	4173
158	612	TEN	Property	4174
158	506	NINE	Property	4175
668	158	EIGHT	Property	4176
158	863	SEVEN	Property	4177
158	281	SIX	Property	4178
158	534	FIVE	Property	4179
470	158	FOUR	Property	4180
158	270	THREE	Property	4181
158	271	TWO	Property	4182
158	505	ONE	Property	4183
158	683	TEN	Property	4184
158	345	NINE	Property	4185
158	191	EIGHT	Property	4186
280	158	SEVEN	Property	4187
537	158	SIX	Property	4188
158	585	FIVE	Property	4189
632	158	FOUR	Property	4190
191	158	THREE	Property	4191
158	691	TWO	Property	4192
682	158	ONE	Property	4193
744	158	TEN	Property	4194
851	158	NINE	Property	4195
158	170	EIGHT	Property	4196
891	158	SEVEN	Property	4197
158	780	SIX	Property	4198
712	158	FIVE	Property	4199
354	158	FOUR	Property	4200
158	493	THREE	Property	4201
230	158	TWO	Property	4202
158	775	ONE	Property	4203
989	159	FIVE	Property	4204
376	159	FOUR	Property	4205
159	378	THREE	Property	4206
733	159	TWO	Property	4207
159	845	ONE	Property	4208
279	159	TEN	Property	4209
577	159	NINE	Property	4210
777	159	EIGHT	Property	4211
648	159	SEVEN	Property	4212
159	650	SIX	Property	4213
571	159	FIVE	Property	4214
994	159	FOUR	Property	4215
897	159	THREE	Property	4216
810	159	TWO	Property	4217
159	386	ONE	Property	4218
159	631	TEN	Property	4219
159	797	NINE	Property	4220
159	457	EIGHT	Property	4221
816	159	SEVEN	Property	4222
764	159	SIX	Property	4223
159	204	FIVE	Property	4224
210	159	FOUR	Property	4225
548	159	THREE	Property	4226
954	159	TWO	Property	4227
159	859	ONE	Property	4228
418	160	FOUR	Property	4229
246	160	THREE	Property	4230
160	989	TWO	Property	4231
160	169	ONE	Property	4232
291	161	TEN	Property	4233
161	333	NINE	Property	4234
280	161	EIGHT	Property	4235
161	850	SEVEN	Property	4236
785	161	SIX	Property	4237
161	214	FIVE	Property	4238
921	161	FOUR	Property	4239
161	532	THREE	Property	4240
747	161	TWO	Property	4241
161	434	ONE	Property	4242
214	161	TEN	Property	4243
161	746	NINE	Property	4244
513	161	EIGHT	Property	4245
939	161	SEVEN	Property	4246
227	161	SIX	Property	4247
161	437	FIVE	Property	4248
830	161	FOUR	Property	4249
163	161	THREE	Property	4250
874	161	TWO	Property	4251
866	161	ONE	Property	4252
161	656	TEN	Property	4253
196	161	NINE	Property	4254
734	161	EIGHT	Property	4255
305	161	SEVEN	Property	4256
161	586	SIX	Property	4257
161	624	FIVE	Property	4258
161	384	FOUR	Property	4259
778	161	THREE	Property	4260
223	161	TWO	Property	4261
644	161	ONE	Property	4262
870	161	TEN	Property	4263
161	818	NINE	Property	4264
161	613	EIGHT	Property	4265
358	161	SEVEN	Property	4266
511	161	SIX	Property	4267
429	161	FIVE	Property	4268
334	161	FOUR	Property	4269
161	535	THREE	Property	4270
161	776	TWO	Property	4271
161	350	ONE	Property	4272
161	851	TEN	Property	4273
899	161	NINE	Property	4274
552	161	EIGHT	Property	4275
161	680	SEVEN	Property	4276
280	161	SIX	Property	4277
161	786	FIVE	Property	4278
302	161	FOUR	Property	4279
469	161	THREE	Property	4280
161	262	TWO	Property	4281
161	991	ONE	Property	4282
162	590	FOUR	Property	4283
162	589	THREE	Property	4284
162	725	TWO	Property	4285
284	162	ONE	Property	4286
199	162	TEN	Property	4287
162	237	NINE	Property	4288
383	162	EIGHT	Property	4289
162	256	SEVEN	Property	4290
329	162	SIX	Property	4291
672	162	FIVE	Property	4292
992	162	FOUR	Property	4293
839	162	THREE	Property	4294
175	162	TWO	Property	4295
687	162	ONE	Property	4296
717	163	NINE	Property	4297
667	163	EIGHT	Property	4298
163	628	SEVEN	Property	4299
453	163	SIX	Property	4300
586	163	FIVE	Property	4301
214	163	FOUR	Property	4302
495	163	THREE	Property	4303
641	163	TWO	Property	4304
163	576	ONE	Property	4305
164	596	TEN	Property	4306
164	435	NINE	Property	4307
317	164	EIGHT	Property	4308
312	164	SEVEN	Property	4309
164	652	SIX	Property	4310
164	432	FIVE	Property	4311
888	164	FOUR	Property	4312
288	164	THREE	Property	4313
164	734	TWO	Property	4314
164	959	ONE	Property	4315
164	415	TEN	Property	4316
196	164	NINE	Property	4317
969	164	EIGHT	Property	4318
748	164	SEVEN	Property	4319
473	164	SIX	Property	4320
164	708	FIVE	Property	4321
874	164	FOUR	Property	4322
164	616	THREE	Property	4323
164	321	TWO	Property	4324
164	476	ONE	Property	4325
164	525	TEN	Property	4326
344	164	NINE	Property	4327
164	414	EIGHT	Property	4328
164	640	SEVEN	Property	4329
687	164	SIX	Property	4330
857	164	FIVE	Property	4331
164	401	FOUR	Property	4332
164	263	THREE	Property	4333
175	164	TWO	Property	4334
164	828	ONE	Property	4335
296	164	TEN	Property	4336
164	858	NINE	Property	4337
164	212	EIGHT	Property	4338
164	921	SEVEN	Property	4339
164	255	SIX	Property	4340
964	164	FIVE	Property	4341
250	164	FOUR	Property	4342
164	994	THREE	Property	4343
164	807	TWO	Property	4344
701	164	ONE	Property	4345
164	238	TEN	Property	4346
164	359	NINE	Property	4347
691	164	EIGHT	Property	4348
197	164	SEVEN	Property	4349
164	568	SIX	Property	4350
164	421	FIVE	Property	4351
164	944	FOUR	Property	4352
579	164	THREE	Property	4353
568	164	TWO	Property	4354
164	812	ONE	Property	4355
750	165	EIGHT	Property	4356
165	610	SEVEN	Property	4357
844	165	SIX	Property	4358
352	165	FIVE	Property	4359
165	332	FOUR	Property	4360
412	165	THREE	Property	4361
165	657	TWO	Property	4362
954	165	ONE	Property	4363
464	165	TEN	Property	4364
878	165	NINE	Property	4365
165	671	EIGHT	Property	4366
216	165	SEVEN	Property	4367
165	232	SIX	Property	4368
165	652	FIVE	Property	4369
165	853	FOUR	Property	4370
165	762	THREE	Property	4371
165	987	TWO	Property	4372
635	165	ONE	Property	4373
165	509	TEN	Property	4374
209	165	NINE	Property	4375
530	165	EIGHT	Property	4376
625	165	SEVEN	Property	4377
464	165	SIX	Property	4378
729	165	FIVE	Property	4379
165	184	FOUR	Property	4380
165	848	THREE	Property	4381
356	165	TWO	Property	4382
165	220	ONE	Property	4383
166	424	FIVE	Property	4384
166	555	FOUR	Property	4385
166	277	THREE	Property	4386
166	323	TWO	Property	4387
166	666	ONE	Property	4388
167	488	TEN	Property	4389
844	167	NINE	Property	4390
685	167	EIGHT	Property	4391
167	529	SEVEN	Property	4392
906	167	SIX	Property	4393
426	167	FIVE	Property	4394
918	167	FOUR	Property	4395
167	189	THREE	Property	4396
466	167	TWO	Property	4397
870	167	ONE	Property	4398
868	167	TEN	Property	4399
167	676	NINE	Property	4400
538	167	EIGHT	Property	4401
167	913	SEVEN	Property	4402
602	167	SIX	Property	4403
477	167	FIVE	Property	4404
167	592	FOUR	Property	4405
759	167	THREE	Property	4406
167	562	TWO	Property	4407
476	167	ONE	Property	4408
168	289	NINE	Property	4409
168	320	EIGHT	Property	4410
858	168	SEVEN	Property	4411
933	168	SIX	Property	4412
905	168	FIVE	Property	4413
186	168	FOUR	Property	4414
293	168	THREE	Property	4415
465	168	TWO	Property	4416
463	168	ONE	Property	4417
759	168	TEN	Property	4418
168	415	NINE	Property	4419
334	168	EIGHT	Property	4420
168	201	SEVEN	Property	4421
168	264	SIX	Property	4422
235	168	FIVE	Property	4423
168	450	FOUR	Property	4424
168	631	THREE	Property	4425
168	699	TWO	Property	4426
184	168	ONE	Property	4427
431	168	TEN	Property	4428
168	770	NINE	Property	4429
168	404	EIGHT	Property	4430
635	168	SEVEN	Property	4431
168	240	SIX	Property	4432
447	168	FIVE	Property	4433
168	277	FOUR	Property	4434
168	949	THREE	Property	4435
168	635	TWO	Property	4436
940	168	ONE	Property	4437
757	169	ONE	Property	4438
169	908	TEN	Property	4439
553	169	NINE	Property	4440
169	663	EIGHT	Property	4441
574	169	SEVEN	Property	4442
524	169	SIX	Property	4443
169	724	FIVE	Property	4444
536	169	FOUR	Property	4445
169	274	THREE	Property	4446
999	169	TWO	Property	4447
545	169	ONE	Property	4448
169	520	TEN	Property	4449
920	169	NINE	Property	4450
652	169	EIGHT	Property	4451
169	507	SEVEN	Property	4452
169	471	SIX	Property	4453
458	169	FIVE	Property	4454
169	169	FOUR	Property	4455
183	169	THREE	Property	4456
169	695	TWO	Property	4457
479	169	ONE	Property	4458
169	394	TEN	Property	4459
551	169	NINE	Property	4460
459	169	EIGHT	Property	4461
169	330	SEVEN	Property	4462
207	169	SIX	Property	4463
830	169	FIVE	Property	4464
169	420	FOUR	Property	4465
228	169	THREE	Property	4466
998	169	TWO	Property	4467
905	169	ONE	Property	4468
169	609	TEN	Property	4469
169	504	NINE	Property	4470
169	896	EIGHT	Property	4471
283	169	SEVEN	Property	4472
169	346	SIX	Property	4473
858	169	FIVE	Property	4474
169	198	FOUR	Property	4475
169	368	THREE	Property	4476
701	169	TWO	Property	4477
787	169	ONE	Property	4478
811	170	SEVEN	Property	4479
170	404	SIX	Property	4480
995	170	FIVE	Property	4481
170	960	FOUR	Property	4482
888	170	THREE	Property	4483
170	978	TWO	Property	4484
566	170	ONE	Property	4485
197	170	TEN	Property	4486
170	534	NINE	Property	4487
964	170	EIGHT	Property	4488
170	890	SEVEN	Property	4489
897	170	SIX	Property	4490
170	914	FIVE	Property	4491
458	170	FOUR	Property	4492
461	170	THREE	Property	4493
170	780	TWO	Property	4494
510	170	ONE	Property	4495
319	171	TEN	Property	4496
171	245	NINE	Property	4497
724	171	EIGHT	Property	4498
339	171	SEVEN	Property	4499
425	171	SIX	Property	4500
171	928	FIVE	Property	4501
937	171	FOUR	Property	4502
645	171	THREE	Property	4503
171	628	TWO	Property	4504
171	883	ONE	Property	4505
171	531	TEN	Property	4506
822	171	NINE	Property	4507
573	171	EIGHT	Property	4508
171	378	SEVEN	Property	4509
171	674	SIX	Property	4510
656	171	FIVE	Property	4511
171	930	FOUR	Property	4512
171	319	THREE	Property	4513
171	582	TWO	Property	4514
171	999	ONE	Property	4515
708	171	TEN	Property	4516
171	270	NINE	Property	4517
171	585	EIGHT	Property	4518
489	171	SEVEN	Property	4519
446	171	SIX	Property	4520
171	502	FIVE	Property	4521
171	638	FOUR	Property	4522
171	599	THREE	Property	4523
171	854	TWO	Property	4524
640	171	ONE	Property	4525
517	172	FIVE	Property	4526
519	172	FOUR	Property	4527
172	930	THREE	Property	4528
997	172	TWO	Property	4529
172	208	ONE	Property	4530
739	172	TEN	Property	4531
172	523	NINE	Property	4532
172	444	EIGHT	Property	4533
714	172	SEVEN	Property	4534
966	172	SIX	Property	4535
172	373	FIVE	Property	4536
172	361	FOUR	Property	4537
251	172	THREE	Property	4538
777	172	TWO	Property	4539
172	831	ONE	Property	4540
192	172	TEN	Property	4541
628	172	NINE	Property	4542
620	172	EIGHT	Property	4543
278	172	SEVEN	Property	4544
172	552	SIX	Property	4545
419	172	FIVE	Property	4546
172	401	FOUR	Property	4547
403	172	THREE	Property	4548
325	172	TWO	Property	4549
172	648	ONE	Property	4550
996	172	TEN	Property	4551
863	172	NINE	Property	4552
172	748	EIGHT	Property	4553
172	820	SEVEN	Property	4554
172	483	SIX	Property	4555
176	172	FIVE	Property	4556
499	172	FOUR	Property	4557
870	172	THREE	Property	4558
172	682	TWO	Property	4559
195	172	ONE	Property	4560
403	172	TEN	Property	4561
431	172	NINE	Property	4562
172	833	EIGHT	Property	4563
582	172	SEVEN	Property	4564
172	503	SIX	Property	4565
735	172	FIVE	Property	4566
172	370	FOUR	Property	4567
172	544	THREE	Property	4568
172	248	TWO	Property	4569
172	791	ONE	Property	4570
173	304	ONE	Property	4571
466	173	TEN	Property	4572
173	467	NINE	Property	4573
173	566	EIGHT	Property	4574
932	173	SEVEN	Property	4575
983	173	SIX	Property	4576
657	173	FIVE	Property	4577
173	641	FOUR	Property	4578
805	173	THREE	Property	4579
885	173	TWO	Property	4580
941	173	ONE	Property	4581
423	173	TEN	Property	4582
512	173	NINE	Property	4583
173	396	EIGHT	Property	4584
173	799	SEVEN	Property	4585
173	671	SIX	Property	4586
173	713	FIVE	Property	4587
690	173	FOUR	Property	4588
708	173	THREE	Property	4589
173	805	TWO	Property	4590
538	173	ONE	Property	4591
356	174	ONE	Property	4592
174	573	TEN	Property	4593
692	174	NINE	Property	4594
918	174	EIGHT	Property	4595
648	174	SEVEN	Property	4596
174	636	SIX	Property	4597
728	174	FIVE	Property	4598
585	174	FOUR	Property	4599
250	174	THREE	Property	4600
660	174	TWO	Property	4601
296	174	ONE	Property	4602
174	962	TEN	Property	4603
489	174	NINE	Property	4604
174	433	EIGHT	Property	4605
316	174	SEVEN	Property	4606
599	174	SIX	Property	4607
174	226	FIVE	Property	4608
220	174	FOUR	Property	4609
763	174	THREE	Property	4610
472	174	TWO	Property	4611
174	988	ONE	Property	4612
174	561	TEN	Property	4613
561	174	NINE	Property	4614
174	743	EIGHT	Property	4615
998	174	SEVEN	Property	4616
174	518	SIX	Property	4617
875	174	FIVE	Property	4618
174	756	FOUR	Property	4619
533	174	THREE	Property	4620
201	174	TWO	Property	4621
174	859	ONE	Property	4622
234	175	SEVEN	Property	4623
175	498	SIX	Property	4624
175	255	FIVE	Property	4625
717	175	FOUR	Property	4626
377	175	THREE	Property	4627
592	175	TWO	Property	4628
175	498	ONE	Property	4629
260	175	TEN	Property	4630
175	824	NINE	Property	4631
683	175	EIGHT	Property	4632
175	799	SEVEN	Property	4633
306	175	SIX	Property	4634
492	175	FIVE	Property	4635
788	175	FOUR	Property	4636
175	243	THREE	Property	4637
175	378	TWO	Property	4638
903	175	ONE	Property	4639
175	682	TEN	Property	4640
873	175	NINE	Property	4641
453	175	EIGHT	Property	4642
529	175	SEVEN	Property	4643
175	723	SIX	Property	4644
708	175	FIVE	Property	4645
175	299	FOUR	Property	4646
357	175	THREE	Property	4647
175	657	TWO	Property	4648
175	437	ONE	Property	4649
907	176	TEN	Property	4650
427	176	NINE	Property	4651
176	478	EIGHT	Property	4652
176	345	SEVEN	Property	4653
176	772	SIX	Property	4654
503	176	FIVE	Property	4655
528	176	FOUR	Property	4656
176	596	THREE	Property	4657
896	176	TWO	Property	4658
176	330	ONE	Property	4659
177	424	TEN	Property	4660
177	738	NINE	Property	4661
177	499	EIGHT	Property	4662
687	177	SEVEN	Property	4663
937	177	SIX	Property	4664
260	177	FIVE	Property	4665
177	265	FOUR	Property	4666
177	741	THREE	Property	4667
177	512	TWO	Property	4668
177	390	ONE	Property	4669
178	519	TEN	Property	4670
483	178	NINE	Property	4671
967	178	EIGHT	Property	4672
178	336	SEVEN	Property	4673
187	178	SIX	Property	4674
178	541	FIVE	Property	4675
270	178	FOUR	Property	4676
178	834	THREE	Property	4677
178	308	TWO	Property	4678
178	333	ONE	Property	4679
302	178	TEN	Property	4680
981	178	NINE	Property	4681
829	178	EIGHT	Property	4682
178	580	SEVEN	Property	4683
178	366	SIX	Property	4684
409	178	FIVE	Property	4685
928	178	FOUR	Property	4686
354	178	THREE	Property	4687
178	793	TWO	Property	4688
500	178	ONE	Property	4689
178	374	TEN	Property	4690
303	178	NINE	Property	4691
719	178	EIGHT	Property	4692
178	914	SEVEN	Property	4693
786	178	SIX	Property	4694
568	178	FIVE	Property	4695
782	178	FOUR	Property	4696
178	739	THREE	Property	4697
178	354	TWO	Property	4698
178	252	ONE	Property	4699
422	179	FIVE	Property	4700
179	399	FOUR	Property	4701
822	179	THREE	Property	4702
633	179	TWO	Property	4703
179	595	ONE	Property	4704
179	892	TEN	Property	4705
852	179	NINE	Property	4706
740	179	EIGHT	Property	4707
179	439	SEVEN	Property	4708
276	179	SIX	Property	4709
998	179	FIVE	Property	4710
179	358	FOUR	Property	4711
179	858	THREE	Property	4712
179	924	TWO	Property	4713
735	179	ONE	Property	4714
180	359	SIX	Property	4715
200	180	FIVE	Property	4716
180	627	FOUR	Property	4717
836	180	THREE	Property	4718
180	746	TWO	Property	4719
180	841	ONE	Property	4720
641	180	TEN	Property	4721
486	180	NINE	Property	4722
939	180	EIGHT	Property	4723
206	180	SEVEN	Property	4724
180	908	SIX	Property	4725
180	636	FIVE	Property	4726
459	180	FOUR	Property	4727
180	394	THREE	Property	4728
711	180	TWO	Property	4729
180	987	ONE	Property	4730
598	180	TEN	Property	4731
180	557	NINE	Property	4732
180	623	EIGHT	Property	4733
438	180	SEVEN	Property	4734
222	180	SIX	Property	4735
180	194	FIVE	Property	4736
826	180	FOUR	Property	4737
823	180	THREE	Property	4738
487	180	TWO	Property	4739
596	180	ONE	Property	4740
180	571	TEN	Property	4741
989	180	NINE	Property	4742
180	811	EIGHT	Property	4743
180	507	SEVEN	Property	4744
326	180	SIX	Property	4745
180	492	FIVE	Property	4746
314	180	FOUR	Property	4747
180	819	THREE	Property	4748
246	180	TWO	Property	4749
661	180	ONE	Property	4750
924	180	TEN	Property	4751
180	573	NINE	Property	4752
180	224	EIGHT	Property	4753
180	968	SEVEN	Property	4754
447	180	SIX	Property	4755
311	180	FIVE	Property	4756
180	887	FOUR	Property	4757
319	180	THREE	Property	4758
180	824	TWO	Property	4759
490	180	ONE	Property	4760
181	932	NINE	Property	4761
522	181	EIGHT	Property	4762
950	181	SEVEN	Property	4763
839	181	SIX	Property	4764
181	864	FIVE	Property	4765
181	849	FOUR	Property	4766
292	181	THREE	Property	4767
538	181	TWO	Property	4768
181	782	ONE	Property	4769
181	503	TEN	Property	4770
181	891	NINE	Property	4771
181	263	EIGHT	Property	4772
181	222	SEVEN	Property	4773
826	181	SIX	Property	4774
181	687	FIVE	Property	4775
181	378	FOUR	Property	4776
181	987	THREE	Property	4777
181	722	TWO	Property	4778
181	846	ONE	Property	4779
684	181	TEN	Property	4780
957	181	NINE	Property	4781
181	688	EIGHT	Property	4782
181	888	SEVEN	Property	4783
181	261	SIX	Property	4784
181	202	FIVE	Property	4785
808	181	FOUR	Property	4786
592	181	THREE	Property	4787
356	181	TWO	Property	4788
181	950	ONE	Property	4789
651	181	TEN	Property	4790
181	264	NINE	Property	4791
969	181	EIGHT	Property	4792
181	274	SEVEN	Property	4793
181	211	SIX	Property	4794
642	181	FIVE	Property	4795
381	181	FOUR	Property	4796
181	240	THREE	Property	4797
573	181	TWO	Property	4798
181	249	ONE	Property	4799
